tradeTime,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,alpha_8,alpha_9,alpha_10,alpha_11,alpha_12,alpha_13,alpha_14,alpha_15,alpha_16,alpha_17,alpha_18,alpha_19,alpha_20
093030,441.0,0.0012911772522020597,426203.5,0.08937932397723007,0.024202606957838487,1879992.9866666666,1913136.3066666666,-33143.32,1.7004941412820098,-0.3862205948487281,425640.2565045749,426915.4313200535,426245.96704638895,1275.1748154785753,-6628.66400000001,0.05603086987565961,-129.33333333333334,-84.5,0.02254341233782055,0.08281006575812593
093033,477.6666666666667,0.0013237729178545799,426310.5,0.08124894153290893,0.06637384222745628,1876083.5366666666,1917935.2733333334,-41851.736666666664,1.821841495111332,-0.37580571366366294,425733.0085174416,426944.08976726286,426285.46231291554,1211.0812498212842,-8370.347333333344,0.09489427841790989,125.33333333333333,107.0,0.1213473538293219,0.07847396130192814
093036,493.3333333333333,0.0013456005261721392,426547.3333333333,0.07602994196415412,0.07947660216798509,1869949.3766666667,1872350.71,-2401.3333333333335,1.9827560769150852,-0.3593497163669911,425933.4358573461,427181.732969445,426507.4530524664,1248.2971120990212,-480.2666666666754,0.08626663935984466,244.66666666666666,236.83333333333334,0.16091458180375365,0.08633129970935537
093039,443.6666666666667,0.001337259189179311,426602.5,0.08777002638581052,0.08423310102931376,1878034.5266666666,1882219.3966666667,-4184.87,1.9004738784510584,-0.3513852649584093,425990.33988498326,427260.9332258556,426599.42899064324,1270.5933408720641,-836.9740000000119,0.09005063441043418,30.333333333333332,55.166666666666664,-0.0822821984640275,0.06458115358628304
093042,470.3333333333333,0.0014185597636627838,426850.8333333333,0.04082408519343139,0.08559642296949532,1872003.02,1895406.3733333333,-23403.353333333333,1.830516597429483,-0.34131767640477245,426224.5389503572,427521.90420360555,426833.27448022517,1297.3652532477954,-4680.6706666666705,0.07744058512637282,261.6666666666667,248.33333333333334,-0.0699572810215734,0.06084633606335436
093045,429.0,0.0013813334006287654,426899.8333333333,0.01645426279343492,0.06514304410065196,1860602.4633333334,1901240.5133333334,-40638.05,1.7466835274074703,-0.34139560191597507,426274.7055287373,427604.1106157875,426903.57374103373,1329.4050870501762,-8127.61000000001,0.05818025439304114,28.333333333333332,49.0,-0.08383307002201415,0.053373567104983186
093048,481.6666666666667,0.0013691894240910752,426855.8333333333,0.059366905897794926,0.06890529293853777,1862239.6,1921207.2433333334,-58967.64333333333,1.8055920773851497,-0.34233848525336175,426224.4562926224,427517.2722486126,426821.2942746129,1292.8159559898922,-11793.528666666674,0.07700428982960035,-17.666666666666668,-44.0,0.05890854997767986,0.06240679137025867
093051,554.6666666666666,0.0013523181144225586,426822.0,0.0011060331533401875,0.04442823314192725,1868505.0966666667,1915171.5333333334,-46666.43666666667,1.622505553995586,-0.34516207271963134,426158.31636394886,427492.8071238847,426826.3916013054,1334.4907599356468,-9333.287333333346,0.04169490062494926,2.6666666666666665,-33.833333333333336,-0.18308652338956372,0.08753371637985005
093054,580.6666666666666,0.0013765616526869142,426826.6666666667,-0.011956225373798061,0.05503094259182913,1868968.7566666666,1934499.3466666667,-65530.59,1.6425990558466252,-0.3429087435738709,426178.2367311821,427501.6018025267,426818.3636927375,1323.3650713447246,-13106.11800000001,0.04488107106459468,17.666666666666668,4.666666666666667,0.020093501851039,0.1125928713540002
093057,540.3333333333334,0.0013344388612044247,426882.5,-0.03911654414537836,0.04683037952610277,1884048.51,1918950.0233333334,-34901.513333333336,1.7797190060595696,-0.3423742203273821,426235.0695527384,427530.12267796457,426889.6252645697,1295.0531252258968,-6980.302666666678,0.03069284519436701,35.666666666666664,55.833333333333336,0.13711995021294507,0.10047101574404177
093100,451.3333333333333,0.0012542310211660572,426896.0,0.006343192452169459,0.04156950687644521,1904029.4933333334,1935851.72,-31822.226666666666,1.856091054803336,-0.34061936135604304,426277.42250498995,427486.77745273657,426884.7860245536,1209.3549477462557,-6364.445333333343,0.04655060681603578,-31.0,13.5,0.07637204874376641,0.07295580188240552
093103,497.6666666666667,0.0012903079404783455,426901.8333333333,0.0043553655032287355,0.05151474844463896,1911714.3233333332,1929062.0366666666,-17347.713333333333,1.686526043358782,-0.338870620819266,426301.8454736012,427513.38824811735,426918.5206132448,1211.5427745160346,-3469.542666666675,0.050008935715371156,29.0,5.833333333333333,-0.16956501144455544,0.10277259868710037
093106,464.0,0.001256623319540119,426944.6666666667,0.02461620365088536,0.04475160602256248,1921647.0066666666,1925684.4866666666,-4037.48,1.626680493361971,-0.33638591350053676,426365.0351534734,427514.59953672346,426945.1453733351,1149.5643832498868,-807.4960000000139,0.05112670129987041,26.0,42.833333333333336,-0.05984554999681022,0.09543713627280388
093109,375.0,0.0012066726740019706,426969.1666666667,0.0009917094467314486,0.05192573061384977,1925296.6933333334,1942275.95,-16979.256666666668,1.6328757916285868,-0.3340547007558147,426392.15532129677,427494.2611086684,426942.91826001945,1102.1057873715492,-3395.8513333333444,0.04779655224340815,-20.0,24.5,0.0061952982666167505,0.05950602127235993
093112,454.6666666666667,0.0011936755366311305,426901.0,0.02468781274464155,0.04486565779336117,1902430.3466666667,1953300.3466666667,-50870.0,1.6147597767621251,-0.3332675635599519,426343.462969654,427466.5168024111,426926.1277835153,1123.0538327573217,-10174.000000000016,0.04520994781816588,-28.333333333333332,-68.16666666666667,-0.018116014866462714,0.10066238435923033
093115,444.0,0.0011713387337439114,426877.6666666667,0.05715319542938025,0.06179644124056454,1904761.8333333333,1959430.8266666667,-54668.99333333333,1.6175315344298575,-0.3329815498098615,426324.06186812016,427447.3470791807,426890.76801066904,1123.2852110605327,-10933.798666666678,0.07519405021717328,-28.666666666666668,-23.333333333333332,0.0027717576677321084,0.09364916138426348
093118,361.6666666666667,0.0011440425272019746,426822.5,0.059987368237002986,0.038958286605481764,1908349.4166666667,1957745.8133333332,-49396.39666666667,1.445562778143909,-0.3333323628040301,426267.51030576,427336.13929484127,426817.85709887266,1068.6289890812204,-9879.279333333347,0.05353997119048513,-96.33333333333333,-55.166666666666664,-0.17196875628594938,0.06281144217275539
093121,469.3333333333333,0.0012004483192663373,426799.6666666667,0.00785006081483422,0.03955838144810077,1917589.19,1964358.2766666666,-46769.08666666667,1.4988416765915433,-0.33167664293308,426240.64685544657,427374.0947785551,426806.2727190367,1133.4479231086386,-9353.81733333335,0.041570150797587004,31.0,-22.833333333333332,0.05327889844763519,0.08832297532086311
093124,431.0,0.0011590973409291699,426860.8333333333,-0.0012046030111218054,0.03419637384055856,1918408.9633333334,1960404.3,-41995.33666666667,1.565974727984172,-0.32870925131114226,426350.80172991264,427418.3609732729,426878.0368216969,1067.5592433601712,-8399.06733333335,0.03605708082997324,42.0,61.166666666666664,0.0671330513926285,0.07675040943847264
093127,348.6666666666667,0.00113386011870974,426878.6666666667,0.07463719396126024,0.042190460486201065,1930589.0166666666,1968062.8733333333,-37473.85666666667,1.716080256761037,-0.3266388787454893,426371.6158153242,427377.2475522722,426859.7038448375,1005.6317369483345,-7494.771333333349,0.05849409301394977,-23.333333333333332,17.833333333333332,0.1501055287768648,0.056808620419632895
093130,352.0,0.0011753620389529508,426902.0,0.016459253934276042,0.05138729039546873,1928599.36,1981858.12,-53258.76,1.6662717300099346,-0.32551324124334186,426355.3492464088,427418.8715396749,426867.91237984446,1063.5222932659722,-10651.752000000015,0.05737303724390472,25.0,23.333333333333332,-0.04980852675110208,0.05168066386362115
093133,367.0,0.0011816947856477555,426900.8333333333,0.010649286308917894,0.05358264256844386,1938221.0166666666,1992596.1366666667,-54375.12,1.6130853436511041,-0.3254102803140167,426370.01931109425,427424.3209045996,426871.1951175249,1054.3015935053622,-10875.024000000016,0.052114083653629274,6.333333333333333,-1.1666666666666667,-0.0531863863588286,0.05289134739443812
093136,366.6666666666667,0.0011434042572729176,426880.3333333333,-0.028182157908237054,0.04118611221742444,1943779.1466666667,1980020.98,-36241.833333333336,1.6528128858875852,-0.3256777213234595,426369.20177896234,427389.304924544,426876.052088712,1020.1031455814776,-7248.366666666682,0.03157921789097461,-20.666666666666668,-20.5,0.03972754223647956,0.051935410376200614
093139,389.0,0.0011431320320976492,426853.1666666667,-0.0002495826970461574,0.052220325097577035,1952963.0766666667,1971187.01,-18223.933333333334,1.6086381291478082,-0.3269654222876721,426348.62589245324,427377.4694206607,426864.05635771,1028.8435282077367,-3644.7866666666746,0.032577139089074926,-16.0,-27.166666666666668,-0.04417475673977755,0.05903584278600706
093142,369.6666666666667,0.0011322390080293749,426845.1666666667,-0.025986468606352713,0.03634757827223334,1951277.43,1972148.6666666667,-20871.236666666668,1.5862448656766988,-0.32770263367940416,426348.814832055,427386.6186963591,426865.1236304446,1037.8038643037667,-4174.247333333343,0.025319464260694667,-17.666666666666668,-8.0,-0.022393263471109672,0.06370674416324934
093145,355.6666666666667,0.0011333234692530237,426888.5,-0.0019188611546818934,0.038784170060382164,1962228.0866666667,1966122.3966666667,-3894.31,1.5947726992482225,-0.3262885677628264,426365.9648254158,427414.8444317259,426881.2116634432,1048.8796063100654,-778.8620000000095,0.034953665594146185,36.333333333333336,43.333333333333336,0.008527833571524809,0.06477106445695748
093148,388.6666666666667,0.0011458264895560918,426873.6666666667,-0.030632485788023574,0.05353781821622333,1960286.0633333332,1992257.1933333334,-31971.13,1.6225764855158367,-0.3254264150766716,426353.87983377144,427406.0961696344,426864.72636694927,1052.2163358631078,-6394.226000000011,0.0345721949819763,1.6666666666666667,-14.833333333333334,0.02780378626761358,0.07091960120137611
093151,358.6666666666667,0.0011128790796196093,426867.0,-0.02473270105918402,0.058342015699788634,2007496.2233333334,1956879.0466666666,50617.176666666666,1.6679661193621336,-0.32230550704543254,426369.7232007533,427395.0623259261,426854.9203154668,1025.3391251723294,10123.435333333324,0.03710783302477892,-21.666666666666668,-6.666666666666667,0.045389633846298676,0.07719094925879515
093154,397.0,0.0011204567751646652,426916.8333333333,0.02394526224117389,0.05337506509749456,2014298.78,1958247.0933333333,56051.68666666667,1.7155156258583202,-0.3219871852863884,426396.06426414475,427437.8856423547,426904.0771343161,1041.8213782094815,11210.337333333326,0.04886222785477109,69.0,49.833333333333336,0.04754950649618597,0.08566563549359778
093157,372.0,0.0011310867207160854,426921.3333333333,-0.006843188882037773,0.03402430877477427,2031127.4166666667,1969882.8433333333,61244.573333333334,1.6682898403456443,-0.3215347765751079,426424.3399802307,427447.89508995746,426930.743114542,1023.5551097266267,12248.914666666653,0.03101894192773936,-8.0,4.5,-0.04722578551267715,0.0759143804055589
093200,340.3333333333333,0.001072833020711706,426976.1666666667,-0.04491966566296632,0.02649079918545409,2042512.91,1984742.8333333333,57770.07666666667,1.6057468907775014,-0.3184959247443179,426492.94526579755,427460.2103393772,426969.5263050916,967.2650735797537,11554.01533333332,0.011821286632772997,39.0,54.833333333333336,-0.0625429495681421,0.07111000212252117
093203,374.6666666666667,0.0010819209710386365,426963.3333333333,0.02413079119513968,0.0408478632050755,2048454.2466666666,1988685.18,59769.066666666666,1.722837872235458,-0.3165893190719948,426487.40442285495,427452.3874650911,426942.6748246975,964.9830422361746,11953.813333333319,0.040501863426880176,4.333333333333333,-12.833333333333334,0.11709098145795703,0.07800261607578954
093206,334.6666666666667,0.001127121654977868,427012.0,0.03517189670026977,0.05368601384096465,2051902.8333333333,1986357.4533333334,65545.38,1.6785724607665993,-0.31375817665774897,426522.8285041856,427479.6509302252,426987.7737182239,956.8224260399586,13109.07599999999,0.054493128956667164,28.666666666666668,48.666666666666664,-0.04426541146885961,0.053969223311906935
093209,355.3333333333333,0.0011521704892625156,427042.3333333333,-0.00668113091922922,0.054185489723371075,2050710.1133333333,1995713.15,54996.96333333333,1.5600045224302255,-0.3116550584265404,426561.05768701993,427522.83629025467,427024.5642128407,961.7786032345614,10999.392666666658,0.04942259990445847,40.666666666666664,30.333333333333332,-0.11856793833637363,0.057895423400718224
093212,302.0,0.0011008451837618833,427069.3333333333,0.04927115302753093,0.03515070731408634,2052446.2666666666,1998946.62,53499.64666666667,1.5930261928131688,-0.30753049155591666,426588.83072177507,427543.9973779946,427057.6798170685,955.1666562193461,10699.92933333332,0.0392940233856638,0.3333333333333333,27.0,0.03302167038294351,0.04409597062441672
093215,330.6666666666667,0.0010939702151963851,427141.0,0.04073765735777281,0.05627536413914484,2042243.9433333334,2028018.9833333334,14224.96,1.7183861604946464,-0.3052475521190137,426659.08257394965,427658.6786110206,427117.47026186297,999.5960370711637,2844.9919999999906,0.06021033427414892,86.0,71.66666666666667,0.12535996768147845,0.0661268626596606
093218,325.0,0.0010953915677588077,427244.8333333333,-0.01609524842826721,0.05378970230644482,2044247.6266666667,2035550.1466666667,8697.48,1.7845072053965734,-0.30257129355424167,426739.6032008642,427818.3040630954,427237.59238783934,1078.7008622314004,1739.49599999999,0.04532118903552483,101.0,103.83333333333333,0.06612104490192604,0.05458746161991897
093221,336.6666666666667,0.0010960177173383306,427299.6666666667,-0.044505202410027124,0.02683354321099916,2037902.2533333334,2044806.5166666666,-6904.263333333333,1.5872638968156885,-0.29997726876905895,426806.61890168925,427838.76670209604,427295.23274169007,1032.1478004070445,-1380.852666666675,0.018374418305352195,60.666666666666664,54.833333333333336,-0.19724330858088468,0.06334253547147323
093224,342.6666666666667,0.0010894720849225108,427357.3333333333,0.030044084531034573,0.05103052690975273,2039352.0266666666,2041834.2333333334,-2482.2066666666665,1.6686935378651389,-0.29834833969113206,426865.2032837426,427902.9558212973,427331.98286604317,1037.7525375546659,-496.441333333341,0.05479853594178832,60.666666666666664,57.666666666666664,0.08142964104945122,0.05636437214861507
093227,351.3333333333333,0.0010994045376578124,427409.0,0.058565710464582685,0.05875657419488323,2040031.6833333333,2038827.59,1204.0933333333332,1.623956715566162,-0.2987729674823779,426857.83312201605,427926.1440449175,427348.0996232507,1068.310922901742,240.81866666665582,0.06409621623125188,56.0,51.666666666666664,-0.04473682229897892,0.05720688575615384
093230,419.3333333333333,0.001103507960212294,427408.3333333333,-0.011799546127271458,0.015333324541202297,2038715.9833333334,2038360.2833333334,355.7,1.5097193407664433,-0.29958790513635186,426888.745458463,427948.4777814742,427422.86327908817,1059.7323230112986,71.13999999999177,0.012078108226287989,33.333333333333336,-0.6666666666666666,-0.11423737479971827,0.09111380162777724
093233,377.0,0.0010796609257534694,427374.5,-0.020736654904318988,-0.012962203481501336,2035540.6333333333,2043170.47,-7629.836666666667,1.371082376704903,-0.30096191613581086,426872.21110621653,427924.06921296753,427420.8550180531,1051.858106751176,-1525.9673333333424,-0.014297548272283767,-55.0,-33.833333333333336,-0.13863696406153977,0.0832064681516519
093236,299.3333333333333,0.0010694827784090584,427466.6666666667,-0.027797471738987348,-0.02203147439316636,2020330.2866666666,2029077.6866666668,-8747.4,1.3241884136199704,-0.30031027947284994,426953.74016221496,427983.9102209179,427494.53205650806,1030.1700587028706,-1749.4800000000073,-0.027543520542883334,53.333333333333336,92.16666666666667,-0.04689396308493208,0.041906363358108156
093239,398.3333333333333,0.0011372728720579503,427507.8333333333,-0.059824047444982764,-0.021540030045353216,2008725.1566666667,2053669.1166666667,-44943.96,1.409546049105892,-0.295561553574143,427008.7871477892,428062.30684433284,427597.10174901655,1053.5196965434675,-8988.792000000005,-0.019916089394781927,90.66666666666667,41.166666666666664,0.08535763548592039,0.08408059774159249
093242,338.0,0.0011441665871593926,427618.6666666667,-0.13276068024609003,0.02321029194483446,2006057.9,2067571.2,-61513.3,1.577636699389449,-0.28835520783648333,427090.55311694014,428158.53522040613,427634.5447411153,1067.9821034659676,-12302.660000000002,0.004150515157476312,80.66666666666667,110.83333333333333,0.168090650283559,0.04776775649633714
093245,364.0,0.001168858250632538,427693.3333333333,-0.033546901842270715,0.04655438030212664,2019330.6666666667,2074313.1766666668,-54982.51,1.749798998911016,-0.2827196452678961,427197.47400668805,428232.07658418413,427691.6592222561,1034.6025774959119,-10996.502000000006,0.04177597162531804,87.66666666666667,74.66666666666667,0.17216229952156648,0.04869612723670831
093248,354.6666666666667,0.001192013231718581,427837.6666666667,-0.026157115340803977,0.0450637664393798,2029823.84,2076113.8033333332,-46289.96333333333,1.6127453350696392,-0.27656910528327394,427310.03576147475,428353.6147201447,427796.7015903555,1043.5789586698922,-9257.99266666667,0.03870688471312817,139.66666666666666,144.33333333333334,-0.13705366384137735,0.0373510753634322
093251,367.0,0.0011649229055576001,427933.5,-0.07244914952138234,0.06545414992794386,2031805.9566666668,2071445.5066666666,-39639.55,1.7353555516387178,-0.27142677397894865,427404.7862422316,428464.41993132303,427898.91779588396,1059.6336890911625,-7927.9100000000035,0.04776245180699241,102.0,95.83333333333333,0.12261021656907702,0.04607823823914606
093254,343.3333333333333,0.0011252862364081499,428018.3333333333,-0.07779491404684455,0.04120104826860666,2021453.98,2077902.27,-56448.29,1.671095846285996,-0.2680008412502554,427502.12718617,428522.0384744736,428004.4274182468,1019.9112883036087,-11289.658000000005,0.0201484995233869,73.0,84.83333333333333,-0.06425970535271949,0.04290059466860013
093257,334.3333333333333,0.001135736701652395,428110.5,-0.10009028352857567,0.04036769102765555,1996921.57,2083320.12,-86398.55,1.6559993879575208,-0.2652294882903926,427570.9212428124,428626.7210225513,428061.72746760695,1055.799779739201,-17279.710000000003,0.012833563914062424,87.66666666666667,92.16666666666667,-0.015096458328476545,0.039164153522166706
093300,345.3333333333333,0.0011422537364393756,428163.3333333333,-0.013065021226543178,0.015028551333443288,2007780.3766666667,2083800.33,-76019.95333333334,1.523347510256636,-0.26434853361110083,427617.6881458052,428682.7073252285,428104.67235204653,1065.019179423165,-15203.990666666677,0.007849931588175074,58.333333333333336,52.833333333333336,-0.13265187770088305,0.04455012146282727
093303,377.0,0.0011770914579809332,428192.5,-0.12804804741921352,-0.017386395982732488,1999975.9,2094342.99,-94367.09,1.3990320625838348,-0.2620722070836192,427679.74556133215,428732.6629928672,428205.70749507815,1052.9174315351179,-18873.41800000001,-0.045360312466477835,45.0,29.166666666666668,-0.12431544767280267,0.04317723429753904
093306,352.0,0.001160616715442699,428232.0,0.0010544349261812145,-0.004094589674010667,2031785.1933333334,2072839.2933333332,-41054.1,1.6255546884281877,-0.2614606850011161,427731.42256806337,428744.67957636894,428260.9243638213,1013.2570083058748,-8210.819999999998,-0.006594412219643016,27.0,39.5,0.2265226258443534,0.04721776975493255
093309,362.3333333333333,0.001153199937940926,428271.5,-0.03756965464572808,0.01990966860565487,2014331.6733333333,2102216.716666667,-87885.04333333333,1.4531422230097966,-0.25837750177242186,427752.1637920197,428817.26605238614,428262.5115233123,1065.1022603664287,-17577.008666666665,0.009691163310911953,44.666666666666664,39.5,-0.17241246541839236,0.05520124251898681
093312,305.0,0.0010913192264281415,428301.5,0.01896162079185148,0.03542191038217364,2023161.1966666668,2097170.283333333,-74009.08666666667,1.529458102316948,-0.25817589229388743,427749.9720420445,428828.67387161904,428254.02771945315,1078.7018295746122,-14801.817333333325,0.03300646447952634,1.3333333333333333,30.0,0.0763158793071538,0.04792574320341264
093315,336.0,0.0010628019654068607,428280.6666666667,-0.013001827446324514,0.01629358055795004,2008485.16,2136293.55,-127808.39,1.5033829863977883,-0.25803482473254985,427773.0036990302,428795.6134955524,428258.7054974937,1022.6097965223614,-25561.678000000007,0.010684695492516003,-5.333333333333333,-20.833333333333332,-0.026075115919162197,0.05061731304491657
093318,344.6666666666667,0.0010913939464492507,428309.0,-0.06411169529397674,0.01937569964497124,2010795.4233333333,2137923.65,-127128.22666666667,1.58571256207768,-0.2583570799699027,427774.03320168116,428826.3124638938,428260.2210316292,1052.2792622126135,-25425.645333333334,-0.0043914620350068104,32.666666666666664,28.333333333333332,0.08232957567989288,0.04419429863749285
093321,328.0,0.0010811742949620483,428259.3333333333,0.009415327055707093,0.03135107612109214,2036327.7966666666,2124905.6866666665,-88577.89,1.6510513488249146,-0.2594912726986382,427744.3131953444,428748.4913514953,428201.6343896844,1004.1781561504807,-17715.577999999994,0.0263295074836821,-58.0,-49.666666666666664,0.06533878674723413,0.03955161585752564
093324,315.6666666666667,0.0010788910637305937,428264.8333333333,0.016574693330336867,0.014563855358378008,2046279.2233333334,2125769.27,-79490.04666666666,1.5804385647878791,-0.26129676580649397,427799.3947667638,428736.2391346505,428236.09812401026,936.8443678861069,-15898.009333333335,0.015186631469926963,-0.6666666666666666,5.5,-0.07061278403703436,0.038219865352072176
093327,367.0,0.001123964863730844,428268.5,0.045331806956735964,0.009769934372386798,2044774.1333333333,2122106.3633333333,-77332.23,1.4807279234900812,-0.2633556274533878,427810.65507875296,428766.1242267248,428297.3404329469,955.4691479717769,-15466.446000000009,0.011864247876198695,29.333333333333332,3.6666666666666665,-0.09971064129779807,0.06639361844269603
093330,348.3333333333333,0.0011055031351291595,428283.8333333333,-0.026646101901121096,-0.012029725266273605,2057278.97,2127165.02,-69886.05,1.401273263721957,-0.26159077802161934,427835.85959149,428779.9905725661,428325.2210645365,944.1309810762249,-13977.209999999994,-0.021884139421938946,6.0,15.333333333333334,-0.07945465976812413,0.06222217556253657
093333,340.3333333333333,0.0010898160093835941,428288.1666666667,-0.026116609659099753,0.00039890839698868196,2071894.86,2124639.36,-52744.5,1.496318007793684,-0.2612830294374303,427840.00232942833,428760.2058239145,428315.4961986374,920.20349448599,-10548.899999999998,-0.0157756602834266,0.3333333333333333,4.333333333333333,0.09504474407172642,0.05472857097991947
093336,272.3333333333333,0.0010538907268878867,428310.5,0.0014451720915444883,0.0053391395227834915,2071169.59,2121805.5733333332,-50635.98333333333,1.573216485516059,-0.26144893674984454,427858.7097972992,428752.8728756413,428309.23695128417,894.1630783416279,-10127.196666666663,-0.0030292601724258073,-11.666666666666666,22.333333333333332,0.07689847772237497,0.03742537916777409
093339,341.0,0.0010972734808951487,428286.5,-0.049363402616958985,-0.007182417519070096,2067475.3133333332,2111974.8433333333,-44499.53,1.4670149056524258,-0.26272430980101735,427833.1214068618,428743.97361917613,428303.488170661,910.8522123147413,-8899.905999999995,-0.02170691413464548,10.333333333333334,-24.0,-0.10620157986363395,0.05332013658430678
093342,307.6666666666667,0.0010720625142836093,428277.1666666667,0.025709039616856586,0.014091854969823597,2056665.2133333334,2099386.9,-42721.68666666667,1.6903567569124802,-0.26291756947312744,427849.7677986806,428738.5598880803,428285.3690119007,888.792089399791,-8544.337333333331,0.007334126407094786,-26.0,-9.333333333333334,0.22334185126005546,0.044242454891976764
093345,304.0,0.0010676695697961612,428295.0,-0.030506212776813573,-0.010172561620093832,2060571.9266666668,2076004.75,-15432.823333333334,1.4343933127786057,-0.2643138855766603,427860.38663151633,428759.0165273989,428325.90522020194,898.6298958821204,-3086.5646666666657,-0.02024574433735368,16.0,17.833333333333332,-0.2559634441338742,0.04622735211586236
093348,284.3333333333333,0.0010437350679788104,428312.5,-0.025087604274180057,-0.0008384741404704499,2038012.1,2057202.7566666666,-19190.656666666666,1.5313009740651775,-0.2654065978521164,427846.0344573136,428765.92073535663,428306.87469264405,919.8862780429196,-3838.1313333333337,-0.01839532715313459,7.666666666666667,17.5,0.09690766128657011,0.04093059841625011
093351,309.0,0.0010397122564427938,428305.1666666667,-0.0492369551005361,-0.019175608256514907,2036106.6333333333,2079720.6933333334,-43614.06,1.4396278798213211,-0.26482714942087343,427867.2605372164,428776.3836289849,428338.93129611237,909.1230917684624,-8722.811999999998,-0.03338562181475334,5.0,-7.333333333333333,-0.09167309424385511,0.04926413397315359
093354,328.6666666666667,0.0010461578478833983,428382.0,-0.12336144649381497,-0.033550785041959456,2038779.22,2082262.2933333332,-43483.073333333334,1.3490416847390951,-0.2630949062422018,427943.161107469,428835.1341563459,428418.5050986627,891.9730488769361,-8696.614666666668,-0.07109521088801339,86.66666666666667,76.83333333333333,-0.09058619508222603,0.05258968652519224
093357,285.3333333333333,0.0010469214460063377,428455.3333333333,-0.04503333443115119,-0.029319326407830547,2042509.5166666666,2099188.06,-56678.543333333335,1.39677197200834,-0.26243611978740855,428026.30765001546,428896.51105595235,428489.7904864001,870.2034059366001,-11335.708666666667,-0.039206361881519686,51.666666666666664,73.33333333333333,0.04773028726924482,0.03542690667947371
